user_id;status_id;created_at;screen_name;text;source;display_text_width;reply_to_status_id;reply_to_user_id;reply_to_screen_name;is_quote;is_retweet;favorite_count;retweet_count;quote_count;reply_count;hashtags;symbols;urls_url;urls_t.co;urls_expanded_url;media_url;media_t.co;media_expanded_url;media_type;ext_media_url;ext_media_t.co;ext_media_expanded_url;ext_media_type;mentions_user_id;mentions_screen_name;lang;quoted_status_id;quoted_text;quoted_created_at;quoted_source;quoted_favorite_count;quoted_retweet_count;quoted_user_id;quoted_screen_name;quoted_name;quoted_followers_count;quoted_friends_count;quoted_statuses_count;quoted_location;quoted_description;quoted_verified;retweet_status_id;retweet_text;retweet_created_at;retweet_source;retweet_favorite_count;retweet_retweet_count;retweet_user_id;retweet_screen_name;retweet_name;retweet_followers_count;retweet_friends_count;retweet_statuses_count;retweet_location;retweet_description;retweet_verified;place_url;place_name;place_full_name;place_type;country;country_code;geo_coords;coords_coords;bbox_coords;status_url;name;location;description;url;protected;followers_count;friends_count;listed_count;statuses_count;favourites_count;account_created_at;verified;profile_url;profile_expanded_url;account_lang;profile_banner_url;profile_background_url;profile_image_url
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Satu Aplikasi Beragam Hiburan Terkini.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"A part of KUY! Entertainment""";https://t.co/I1GhW1Aq2A;FALSE;5;0;0;1190;6;2022-05-11T06:18:43Z;FALSE;https://t.co/I1GhW1Aq2A;http://kuy.co.id;;https://pbs.twimg.com/profile_banners/1524272722104451073/1655892730;;http://pbs.twimg.com/profile_images/1539551801263157253/KwqRsHaQ_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1,01574E+18;1,58632E+18;2022-10-29T18:28:51Z;reddo;@GrabID Saya ga punya kendala, cuma saran dan masukan aja sih min, biar Grab tambah lebih baik dan tambah nyaman digunakan;Twitter for iPhone;114;1,58622E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/reddo/status/1586319147410939904;reddo;Sudirman - Bintaro coret;night owl - kuroo;;FALSE;28;350;0;1005;92;2018-07-07T23:30:52Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1015739959699914752/1632304633;;http://pbs.twimg.com/profile_images/1575145440525180929/59LuiYCc_normal.jpg
9,44586E+17;1,58641E+18;2022-10-30T00:24:42Z;owkwiw;@eaJ_PwArk @GrabID Ia itu berbeda donk seakan2 yg anda pitnah itu gojek. Yg di naik grab,  Kamu bilang lagi nipu lagi. Pakta2 dan bukti gak ada.. klo estimasi harus  sesuai aplikasi yg gunakan. Gojek sama grab. Beda perusahaan.;Twitter for Android;208;1,5864E+18;1,08187E+18;kaubukann;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/owkwiw/status/1586408699614359552;T.lb.trun;Americana, Brasil;;;FALSE;8;158;0;815;57;2017-12-23T15:11:17Z;FALSE;;;;https://pbs.twimg.com/profile_banners/944586214643924993/1607347991;;http://pbs.twimg.com/profile_images/1414868466322984963/pYn4WFpI_normal.jpg
2322081114;1,58634E+18;2022-10-29T19:46:56Z;GrabID;@Hafidh_M @DisneyPlusID Halo Kak, Promonya mengacu ketersediaan penawaran di halaman langganan pd apps Grab-nya yah 🙏️ Nantikan promo menarik lainnya Kak ☺️ Happy satnite 💚️ -Ani;Zendesk;154;1,58633E+18;52099964;Hafidh_M;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;52099964 1281182825392164864;Hafidh_M DisneyPlusID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1586338797024727040;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg
2322081114;1,58602E+18;2022-10-28T22:39:35Z;GrabID;@chitatesti Wah pas banget, kalo gitu pesen di GrabFood aja.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Mau pesen nasi seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi🥰 Diskonnya s/d 100rb + jgn lupa langganan paket GrabUnlimited biar makin hemat! Yuk klik infonya di sini ya👇💚-Tita https://t.co/BM1j1j1NvB""";Twitter for iPhone;266;1,58577E+18;1,4956E+18;chitatesti;FALSE;FALSE;0;0;;;NoMinder;;grb.to/SORT_NoMinder1;https://t.co/BM1j1j1NvB;https://grb.to/SORT_NoMinder1;;;;;;;;;1,4956E+18;chitatesti;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1586019858390536192;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58408E+18;2022-10-23T14:01:12Z;GrabID;@zephyrarye Baik Kak, akan aku cek yah 🙏 -Dedi;Zendesk;34;1,58407E+18;1,27685E+18;zephyrarye;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;1,27685E+18;zephyrarye;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584077462375276544;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg
2322081114;1,58488E+18;2022-10-25T18:51:28Z;GrabID;@adabulaaannn Tenang Kak.. Kalo lagi males nyetir #KeepKalem kan ada abang Grab 🤗 Dengan kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/miJtdiK3Iq""";Twitter for iPhone;187;1,5847E+18;258745185;adabulaaannn;FALSE;FALSE;0;0;;;KeepKalem;;grb.to/SORT_YUKGRAB;https://t.co/miJtdiK3Iq;https://grb.to/SORT_YUKGRAB;;;;;;;;;258745185;adabulaaannn;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584875288046936064;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58555E+18;2022-10-27T15:20:52Z;GrabID;@arnezsaqina Duh kalo udah macet tuuu huhu😔 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eits.. tapi #KeepKalem pesen Grab aja biar gak pusing di jalan macet-macetan. Yuk langsung klik pesen di sini;" Kak👇🤗-Tita https://t.co/miJtdiK3Iq""";Twitter for iPhone;177;1,58546E+18;1562370823;arnezsaqina;FALSE;FALSE;0;0;;;KeepKalem;;grb.to/SORT_YUKGRAB;https://t.co/miJtdiK3Iq;https://grb.to/SORT_YUKGRAB;;;;;;;;;1562370823;arnezsaqina;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1585547062094938112;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;
2322081114;1,58488E+18;2022-10-25T18:52:13Z;GrabID;@amihanx Tenang Kak... #KeepKalem aja walau macet tp tetep aman dan nyaman selama perjalanan, mending pesen Grab 🤗 Dengan kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/miJtdiK3Iq""";Twitter for iPhone;225;1,58473E+18;2921485003;amihanx;FALSE;FALSE;0;0;;;KeepKalem;;grb.to/SORT_YUKGRAB;https://t.co/miJtdiK3Iq;https://grb.to/SORT_YUKGRAB;;;;;;;;;2921485003;amihanx;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584875476832555008;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58559E+18;2022-10-27T18:26:15Z;GrabID;@_bungfajri Baik Kak🙏😊️-Tita;Zendesk;16;1,58558E+18;1,27039E+18;_bungfajri;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;1,27039E+18;_bungfajri;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1585593714155540480;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg
2322081114;1,58401E+18;2022-10-23T09:34:39Z;GrabID;@moosahii Cusss...di coba, Kak. Nah biar gak repot NgeGrabFood aja🤗Mau pesen seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi. Diskonnya s/d 100rb lagi + jgn lupa langganan paket GrabUnlimited jg biar makin hemat, Kak. Yuk cek infonya di;Twitter for iPhone;277;1,58336E+18;1,54763E+18;moosahii;FALSE;FALSE;0;0;;;NoMinder;;grb.to/SORT_NoMinder1;https://t.co/BM1j1jjWJJ;https://grb.to/SORT_NoMinder1;;;;;;;;;1,54763E+18;moosahii;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584010385128316928;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg
2322081114;1,58634E+18;2022-10-29T19:33:58Z;GrabID;@satelkokganda Halo juga Kak 😊 Mohon maaf mengenai Layanan GrabBike XL silakan mengacu pada ketersediaan layanan yang muncul pada Aplikasi Grab Kakak yaa. Terima kasih 🙏🏼 -Mamat;Zendesk;162;1,58633E+18;168344613;satelkokganda;FALSE;FALSE;0;0;;;;;;;;;;;;;;;;168344613;satelkokganda;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1586335532140855296;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg
2322081114;1,58487E+18;2022-10-25T18:47:25Z;GrabID;@yoonjaekwang Ga usah bingung kak, langsung nge-GrabFood aja 🤗 Mumpung skrg udah #NoMinder lagi kalo mau beli buat sendiri atau banyakan lho, soalnya udh No Minimum Order* dan lagi ada diskon juga s/d 100rb juga 👍🏻 Cek link di bawah ini ya 👇�;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/BM1j1jjWJJ""";Twitter for iPhone;271;1,58474E+18;1,28521E+18;yoonjaekwang;FALSE;FALSE;0;0;;;NoMinder;;grb.to/SORT_NoMinder1;https://t.co/BM1j1jjWJJ;https://grb.to/SORT_NoMinder1;;;;;;;;;1,28521E+18;yoonjaekwang;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584874268521033728;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58401E+18;2022-10-23T09:33:23Z;GrabID;@zuezueyaw Eits... #KeepKalem aja Kak, kalo males nyetir bisa naik Grab kok 🤗 Aman &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/miJtdit0Gq""";Twitter for iPhone;205;1,5834E+18;1,57201E+18;zuezueyaw;FALSE;FALSE;0;0;;;KeepKalem;;grb.to/SORT_YUKGRAB;https://t.co/miJtdit0Gq;https://grb.to/SORT_YUKGRAB;;;;;;;;;1,57201E+18;zuezueyaw;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584010062917693440;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58628E+18;2022-10-29T15:40:55Z;GrabID;@rsfrscaa Langsung pesan GrabFood yuk Kak 🤗 Mumpung skrg udah #NoMinder lagi kalo mau beli buat sendiri atau banyakan lho, soalnya udh No Minimum Order* dan lagi ada diskon juga s/d 100rb juga 👍🏻 Cek link di bawah ini ya 👇🏻 Terima kasih �;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/BM1j1jjWJJ""";Twitter for Android;260;1,58626E+18;1,36535E+18;rsfrscaa;FALSE;FALSE;0;0;;;NoMinder;;grb.to/SORT_NoMinder1;https://t.co/BM1j1jjWJJ;https://grb.to/SORT_NoMinder1;;;;;;;;;1,36535E+18;rsfrscaa;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1586276885121871872;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58488E+18;2022-10-25T18:51:51Z;GrabID;@JUSTXNMCCANN Tenang Kak.. #KeepKalem aja walau macet tp tetep aman dan nyaman selama perjalanan, mending pesen Grab 🤗 Dengan kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/miJtdiK3Iq""";Twitter for iPhone;224;1,58473E+18;2384998380;JUSTXNMCCANN;FALSE;FALSE;0;0;;;KeepKalem;;grb.to/SORT_YUKGRAB;https://t.co/miJtdiK3Iq;https://grb.to/SORT_YUKGRAB;;;;;;;;;2384998380;JUSTXNMCCANN;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584875382569738240;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58629E+18;2022-10-29T16:31:13Z;GrabID;@aiiiseeyou Aigoo, mau kemana-kemana disetirin dg aman &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2322081114;1,58626E+18;2022-10-29T14:34:37Z;GrabID;@fafifuwaswess Tenang kak.. kalo macet #KeepKalem aja 😊;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kakak bisa pesen Grab; duduk dg nyaman &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2322081114;1,58628E+18;2022-10-29T15:39:53Z;GrabID;@ayangnyahoshi Sabar Kak.. #KeepKalem aja daripada ribet nyari parkir, mending naik Grab aja  🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/miJtdit0Gq""";Twitter for Android;205;1,58624E+18;1,50728E+18;ayangnyahoshi;FALSE;FALSE;0;0;;;KeepKalem;;grb.to/SORT_YUKGRAB;https://t.co/miJtdit0Gq;https://grb.to/SORT_YUKGRAB;;;;;;;;;1,50728E+18;ayangnyahoshi;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1586276623103725568;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58401E+18;2022-10-23T09:34:53Z;GrabID;@abcdefghjwoo Duh jadi sedih nih😭️;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cusss lgs pesen GrabFood Kak. Mau pesen seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi. Diskonnya s/d 100rb lagi + jgn lupa langganan paket GrabUnlimited jg; Kak. Yuk cek infonya disini👇 Stay healthy;" kak ✨💚-Tita https://t.co/BM1j1jjWJJ""";Twitter for iPhone;274;1,58385E+18;738525548;abcdefghjwoo;FALSE;FALSE;0;0;;;NoMinder;;grb.to/SORT_NoMinder1;https://t.co/BM1j1jjWJJ;https://grb.to/SORT_NoMinder1;;;;;;;;;738525548;abcdefghjwoo;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1584010443445907456;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;
2322081114;1,58628E+18;2022-10-29T15:40:20Z;GrabID;@Farel_Marezi @999ica Eiittss.. #KeepKalem aja daripada ribet nyari parkir, mending naik Grab Kak 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/miJtdiK3Iq""";Twitter for Android;202;1,58599E+18;1954402021;Farel_Marezi;FALSE;FALSE;0;0;;;KeepKalem;;grb.to/SORT_YUKGRAB;https://t.co/miJtdiK3Iq;https://grb.to/SORT_YUKGRAB;;;;;;;;;1954402021 1369518570686668800;Farel_Marezi 999ica;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/GrabID/status/1586276739256225792;Grab Indonesia;Indonesia;Lagi termenung mikirin setahun ini udah ngapain aja. Tapi, kalau ke depannya gimana sih, aku #Percaya semua bisa di-Atur. | Cek @InsideGrab buat info lainnya 🕺;https://t.co/2XZUHKiqk6;FALSE;614761;8;246;485854;2116;2014-02-01T09:52:43Z;TRUE;https://t.co/2XZUHKiqk6;https://linktr.ee/grabid;;https://pbs.twimg.com/profile_banners/2322081114/1669793822;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1601117500103884800/amjmchrO_normal.jpg;;;;
2322081114;1,58629E+18;2022-10-29T16:30:37Z;GrabID;@vkcotyable Aigoo, kalo capek nyetir &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2322081114;1,58626E+18;2022-10-29T14:32:32Z;GrabID;@dvxncd Wah pas banget, kalo gitu pesen di GrabFood aja.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
